"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 16, 2013","8,506.54","8,465.26","8,506.54","8,463.97","-","0.17%"
"Aug 15, 2013","8,492.16","8,575.67","8,575.67","8,492.16","-","-0.67%"
"Aug 13, 2013","8,549.30","8,484.19","8,563.01","8,477.38","-","0.72%"
"Aug 12, 2013","8,488.47","8,534.68","8,542.85","8,480.89","-","-0.49%"
"Aug 08, 2013","8,529.99","8,531.67","8,531.80","8,506.23","-","-0.14%"
"Aug 07, 2013","8,541.70","8,562.45","8,562.45","8,524.19","-","-0.42%"
"Aug 06, 2013","8,578.06","8,524.48","8,578.10","8,510.49","-","0.42%"
"Aug 05, 2013","8,541.97","8,541.62","8,561.31","8,476.59","-","-0.33%"
"Aug 02, 2013","8,570.01","8,548.54","8,581.81","8,544.51","-","0.10%"
"Aug 01, 2013","8,561.63","8,553.66","8,584.18","8,552.89","-","-0.19%"
"Jul 31, 2013","8,577.59","8,591.28","8,604.20","8,557.08","-","-0.03%"
"Jul 29, 2013","8,579.85","8,650.99","8,650.99","8,579.85","-","-0.91%"
"Jul 26, 2013","8,658.45","8,617.57","8,658.45","8,584.36","-","0.40%"
"Jul 25, 2013","8,624.04","8,594.96","8,624.04","8,563.91","-","0.44%"
"Jul 24, 2013","8,586.25","8,622.43","8,622.43","8,548.74","-","0.08%"
"Jul 23, 2013","8,579.80","8,587.20","8,619.72","8,576.64","-","-1.52%"
"Jul 22, 2013","8,712.48","8,712.41","8,716.38","8,696.04","-","-0.82%"
"Jul 19, 2013","8,784.14","8,743.03","8,784.16","8,707.17","-","0.26%"
"Jul 18, 2013","8,761.19","8,756.49","8,763.96","8,728.05","-","-0.12%"
"Jul 17, 2013","8,772.14","8,690.36","8,772.14","8,665.67","-","0.85%"
"Jul 16, 2013","8,698.26","8,699.42","8,703.62","8,684.39","-","-0.20%"
"Jul 15, 2013","8,715.83","8,717.59","8,725.59","8,678.16","-","0.00%"
"Jul 12, 2013","8,715.47","8,675.78","8,715.47","8,657.91","-","0.25%"
"Jul 11, 2013","8,693.86","8,622.04","8,693.88","8,613.18","-","0.28%"
"Jul 10, 2013","8,669.65","8,650.17","8,669.65","8,619.50","-","0.16%"
"Jul 09, 2013","8,655.57","8,674.94","8,681.51","8,612.24","-","0.04%"
"Jul 08, 2013","8,652.19","8,654.79","8,668.79","8,601.89","-","-0.13%"
"Jul 05, 2013","8,663.71","8,714.39","8,740.67","8,609.83","-","-0.79%"
