"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 19, 2013","8,359.59","8,407.88","8,408.07","8,344.73","158.78M","-0.57%"
"Nov 18, 2013","8,407.88","8,383.77","8,425.49","8,374.69","181.63M","0.29%"
"Nov 17, 2013","8,383.77","8,317.16","8,411.29","8,314.25","191.78M","0.80%"
"Nov 14, 2013","8,317.16","8,297.79","8,319.34","8,288.98","156.16M","0.23%"
"Nov 13, 2013","8,297.79","8,329.48","8,351.14","8,284.43","165.99M","-0.38%"
"Nov 12, 2013","8,329.48","8,271.14","8,350.51","8,263.84","220.33M","0.71%"
"Nov 11, 2013","8,271.14","8,248.16","8,274.25","8,226.73","155.45M","0.28%"
"Nov 10, 2013","8,248.16","8,262.79","8,275.06","8,233.70","190.05M","-0.18%"
"Nov 07, 2013","8,262.79","8,188.46","8,262.88","8,185.48","206.80M","0.91%"
"Nov 06, 2013","8,188.46","8,170.73","8,192.09","8,160.41","141.15M","0.22%"
"Nov 05, 2013","8,170.73","8,073.97","8,171.40","8,062.68","187.03M","1.20%"
"Nov 04, 2013","8,073.97","8,060.16","8,077.76","8,053.38","126.97M","0.17%"
"Nov 03, 2013","8,060.16","8,044.47","8,098.81","8,044.17","166.49M","0.20%"
"Oct 31, 2013","8,044.47","8,005.49","8,055.90","7,974.03","161.54M","0.49%"
"Oct 30, 2013","8,005.49","7,972.59","8,018.65","7,959.60","154.71M","0.41%"
"Oct 29, 2013","7,972.59","8,059.21","8,059.41","7,950.89","141.86M","-1.07%"
"Oct 28, 2013","8,059.21","8,125.40","8,125.40","8,045.07","164.45M","-0.81%"
"Oct 27, 2013","8,125.40","8,170.75","8,170.75","8,113.29","157.39M","-0.56%"
"Oct 24, 2013","8,170.75","8,150.27","8,173.70","8,141.17","157.49M","0.25%"
"Oct 23, 2013","8,150.27","8,142.66","8,153.26","8,119.36","178.71M","0.09%"
"Oct 22, 2013","8,142.66","8,143.75","8,183.93","8,131.96","228.29M","-0.01%"
"Oct 21, 2013","8,143.75","8,133.24","8,147.89","8,098.66","266.06M","0.13%"
"Oct 20, 2013","8,133.24","7,982.95","8,137.77","7,970.31","232.86M","1.88%"
"Oct 10, 2013","7,982.95","7,977.26","7,992.41","7,961.60","134.31M","0.07%"
"Oct 09, 2013","7,977.26","7,961.46","7,983.47","7,916.38","124.53M","0.20%"
"Oct 08, 2013","7,961.46","7,976.80","7,977.79","7,936.42","142.74M","-0.19%"
"Oct 07, 2013","7,976.80","8,002.65","8,009.75","7,941.02","163.34M","-0.32%"
"Oct 06, 2013","8,002.65","8,017.77","8,037.33","7,884.69","191.15M","-0.19%"
"Oct 03, 2013","8,017.77","8,014.39","8,034.70","7,997.28","133.23M","0.04%"
"Oct 02, 2013","8,014.39","8,008.54","8,029.31","7,998.32","140.46M","0.07%"
"Oct 01, 2013","8,008.54","7,964.91","8,013.86","7,949.29","131.73M","0.55%"
"Sep 30, 2013","7,964.91","7,949.81","7,968.37","7,931.76","126.47M","0.19%"
"Sep 29, 2013","7,949.81","7,981.07","7,987.13","7,938.49","157.56M","-0.39%"
"Sep 26, 2013","7,981.07","8,002.14","8,023.04","7,965.59","177.15M","-0.26%"
"Sep 25, 2013","8,002.14","8,003.44","8,020.32","7,980.95","173.61M","-0.02%"
"Sep 24, 2013","8,003.44","8,024.71","8,036.55","7,992.88","151.52M","-0.27%"
"Sep 19, 2013","8,024.71","7,998.21","8,064.79","7,998.21","217.44M","0.33%"
"Sep 18, 2013","7,998.21","8,030.58","8,034.66","7,979.40","199.71M","-0.40%"
"Sep 17, 2013","8,030.58","8,070.59","8,070.59","8,010.78","241.66M","-0.50%"
"Sep 16, 2013","8,070.59","8,034.20","8,070.59","8,022.62","233.73M","0.45%"
"Sep 15, 2013","8,034.20","7,893.67","8,035.44","7,893.67","301.12M","1.78%"
"Sep 12, 2013","7,893.67","7,855.19","7,903.28","7,845.81","229.92M","0.49%"
"Sep 11, 2013","7,855.19","7,864.56","7,893.25","7,837.05","235.58M","-0.12%"
"Sep 10, 2013","7,864.56","7,643.13","7,875.54","7,643.13","396.21M","2.90%"
"Sep 09, 2013","7,643.13","7,635.66","7,645.11","7,569.18","171.51M","0.10%"
"Sep 08, 2013","7,635.66","7,634.30","7,732.96","7,626.95","146.42M","0.02%"
"Sep 05, 2013","7,634.30","7,662.96","7,697.72","7,554.75","183.71M","-0.37%"
"Sep 04, 2013","7,662.96","7,831.76","7,831.76","7,648.44","188.42M","-2.16%"
"Sep 03, 2013","7,831.76","7,933.95","8,003.69","7,823.03","235.65M","-1.29%"
"Sep 02, 2013","7,933.95","7,878.74","7,936.60","7,846.76","196.77M","0.70%"
"Sep 01, 2013","7,878.74","7,766.52","7,879.33","7,766.52","214.30M","1.44%"
"Aug 29, 2013","7,766.52","7,751.32","7,843.23","7,741.34","202.49M","0.20%"
"Aug 28, 2013","7,751.32","7,722.70","7,766.87","7,560.14","308.81M","0.37%"
"Aug 27, 2013","7,722.70","8,054.65","8,054.65","7,697.85","353.38M","-4.12%"
"Aug 26, 2013","8,054.65","8,129.87","8,129.87","8,010.93","204.38M","-0.93%"
"Aug 25, 2013","8,129.87","8,192.39","8,201.41","8,125.34","176.64M","-0.76%"
"Aug 22, 2013","8,192.39","8,214.85","8,215.93","8,183.23","151.56M","-0.27%"
"Aug 21, 2013","8,214.85","8,179.90","8,223.09","8,172.62","207.90M","0.43%"
"Aug 20, 2013","8,179.90","8,203.20","8,220.25","8,163.81","200.15M","-0.28%"
"Aug 19, 2013","8,203.20","8,156.77","8,213.46","8,104.91","201.34M","0.57%"
"Aug 18, 2013","8,156.77","8,131.16","8,175.05","8,113.68","219.02M","0.31%"
"Aug 15, 2013","8,131.16","8,085.50","8,133.31","8,076.90","180.45M","0.56%"
"Aug 14, 2013","8,085.50","8,114.75","8,115.07","8,063.54","188.99M","-0.36%"
"Aug 13, 2013","8,114.75","8,072.30","8,138.15","8,069.89","212.88M","0.53%"
"Aug 05, 2013","8,072.30","7,972.11","8,084.57","7,966.62","270.32M","1.26%"
"Aug 04, 2013","7,972.11","7,910.66","7,978.27","7,909.04","227.48M","0.78%"
"Aug 01, 2013","7,910.66","7,915.11","7,921.99","7,888.13","253.94M","-0.06%"
"Jul 31, 2013","7,915.11","7,863.83","7,916.95","7,853.51","270.59M","0.65%"
"Jul 30, 2013","7,863.83","7,793.98","7,864.39","7,778.63","275.66M","0.90%"
"Jul 29, 2013","7,793.98","7,763.14","7,793.98","7,748.99","176.14M","0.40%"
"Jul 28, 2013","7,763.14","7,770.45","7,781.45","7,751.10","176.08M","-0.09%"
"Jul 25, 2013","7,770.45","7,774.51","7,780.04","7,753.86","167.45M","-0.05%"
"Jul 24, 2013","7,774.51","7,800.92","7,812.84","7,758.17","179.14M","-0.34%"
"Jul 23, 2013","7,800.92","7,806.03","7,825.69","7,788.76","198.47M","-0.07%"
"Jul 22, 2013","7,806.03","7,740.46","7,810.04","7,735.70","196.19M","0.85%"
"Jul 21, 2013","7,740.46","7,667.07","7,740.51","7,615.67","175.53M","0.96%"
"Jul 18, 2013","7,667.07","7,699.25","7,699.25","7,655.66","170.88M","-0.42%"
"Jul 17, 2013","7,699.25","7,703.25","7,703.25","7,641.21","159.08M","-0.05%"
"Jul 16, 2013","7,703.25","7,699.02","7,703.76","7,676.48","145.14M","0.05%"
"Jul 15, 2013","7,699.02","7,744.16","7,744.16","7,668.24","111.70M","-0.58%"
"Jul 14, 2013","7,744.16","7,690.38","7,744.16","7,690.38","154.34M","0.70%"
"Jul 11, 2013","7,690.38","7,706.01","7,707.93","7,662.35","117.43M","-0.20%"
"Jul 10, 2013","7,706.01","7,708.52","7,713.72","7,691.30","98.56M","-0.03%"
"Jul 09, 2013","7,708.52","7,695.25","7,723.46","7,691.31","127.44M","0.17%"
"Jul 08, 2013","7,695.25","7,717.26","7,725.69","7,684.35","156.55M","-0.29%"
"Jul 07, 2013","7,717.26","7,668.58","7,728.39","7,665.95","165.01M","0.63%"
"Jul 04, 2013","7,668.58","7,586.31","7,671.78","7,586.31","146.92M","1.08%"
"Jul 03, 2013","7,586.31","7,620.83","7,636.92","7,579.22","146.26M","-0.45%"
"Jul 02, 2013","7,620.83","7,567.43","7,638.70","7,549.56","164.85M","0.71%"
"Jul 01, 2013","7,567.43","7,496.57","7,568.92","7,492.94","172.78M","0.95%"
"Jun 30, 2013","7,496.57","7,504.38","7,511.17","7,465.90","146.14M","-0.10%"
"Jun 26, 2013","7,504.38","7,517.36","7,535.76","7,494.35","170.44M","-0.17%"
