"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2015","5,329.45","5,385.58","5,391.67","5,323.48","-","-1.02%"
"Mar 03, 2015","5,384.43","5,441.17","5,442.09","5,384.43","-","-0.96%"
"Mar 02, 2015","5,436.87","5,448.99","5,468.55","5,422.79","-","-0.10%"
"Feb 27, 2015","5,442.26","5,451.64","5,480.71","5,412.35","-","0.42%"
"Feb 26, 2015","5,419.33","5,356.01","5,419.33","5,356.01","-","1.19%"
"Feb 25, 2015","5,355.77","5,346.25","5,355.77","5,324.62","-","0.19%"
"Feb 24, 2015","5,345.60","5,336.94","5,357.30","5,313.13","-","0.30%"
"Feb 23, 2015","5,329.76","5,310.93","5,329.80","5,287.42","-","0.30%"
"Feb 20, 2015","5,313.92","5,297.34","5,319.41","5,291.88","-","0.07%"
"Feb 19, 2015","5,310.13","5,321.76","5,325.74","5,306.34","-","-0.17%"
"Feb 18, 2015","5,319.00","5,333.36","5,333.36","5,297.19","-","-0.35%"
"Feb 17, 2015","5,337.49","5,345.69","5,347.56","5,329.05","-","-0.17%"
"Feb 16, 2015","5,346.44","5,333.38","5,347.96","5,328.95","-","0.25%"
"Feb 13, 2015","5,333.27","5,313.13","5,333.27","5,296.66","-","0.21%"
"Feb 12, 2015","5,322.25","5,333.65","5,333.65","5,302.96","-","-0.21%"
"Feb 11, 2015","5,333.49","5,308.98","5,333.49","5,304.56","-","0.53%"
"Feb 10, 2015","5,305.63","5,282.99","5,318.22","5,274.41","-","0.43%"
"Feb 09, 2015","5,283.00","5,284.88","5,295.43","5,266.54","-","0.05%"
"Feb 06, 2015","5,280.43","5,292.67","5,296.43","5,266.70","-","-0.19%"
"Feb 05, 2015","5,290.46","5,255.72","5,294.21","5,253.60","-","0.62%"
"Feb 04, 2015","5,257.89","5,263.66","5,270.24","5,249.24","-","-0.27%"
"Feb 03, 2015","5,272.26","5,271.48","5,272.42","5,249.05","-","0.01%"
"Feb 02, 2015","5,271.81","5,223.66","5,271.81","5,223.66","-","0.99%"
"Jan 30, 2015","5,219.94","5,201.07","5,219.96","5,189.53","-","0.32%"
"Jan 29, 2015","5,203.19","5,157.05","5,203.19","5,157.05","-","1.00%"
"Jan 28, 2015","5,151.58","5,156.90","5,168.35","5,148.93","-","-0.11%"
"Jan 27, 2015","5,157.06","5,156.74","5,158.43","5,137.17","-","0.04%"
"Jan 26, 2015","5,154.95","5,158.14","5,158.57","5,142.43","-","-0.06%"
"Jan 23, 2015","5,158.14","5,147.51","5,158.88","5,142.97","-","0.22%"
"Jan 22, 2015","5,146.80","5,153.32","5,153.43","5,131.06","-","-0.11%"
"Jan 21, 2015","5,152.36","5,154.22","5,170.31","5,142.39","-","-0.06%"
"Jan 20, 2015","5,155.42","5,142.92","5,157.24","5,133.93","-","0.24%"
"Jan 19, 2015","5,143.07","5,139.21","5,155.57","5,122.15","-","0.10%"
"Jan 16, 2015","5,138.05","5,101.51","5,140.19","5,094.40","-","0.73%"
"Jan 15, 2015","5,100.58","5,121.58","5,148.44","5,085.24","-","-0.38%"
"Jan 13, 2015","5,119.98","5,120.68","5,125.20","5,104.65","-","0.01%"
"Jan 12, 2015","5,119.32","5,048.72","5,120.05","5,048.72","-","1.32%"
"Jan 09, 2015","5,052.77","5,050.20","5,076.61","5,044.58","-","0.01%"
"Jan 08, 2015","5,052.03","5,078.01","5,079.01","5,034.88","-","-0.55%"
"Jan 07, 2015","5,080.01","5,084.24","5,084.24","5,059.62","-","-0.15%"
"Jan 06, 2015","5,087.65","5,083.97","5,091.51","5,060.23","-","-0.43%"
"Jan 05, 2015","5,109.65","5,108.07","5,112.83","5,082.20","-","0.04%"
"Jan 02, 2015","5,107.86","5,091.45","5,125.70","5,091.45","-","0.35%"
"Dec 31, 2014","5,089.99","5,110.21","5,130.26","5,079.37","-","-0.37%"
