"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 21, 2012","3,527.37","3,546.76","3,565.30","3,504.00","134.49M","-0.10%"
"Mar 20, 2012","3,530.83","3,563.98","3,566.37","3,524.02","130.69M","-1.32%"
"Mar 19, 2012","3,577.88","3,581.48","3,581.48","3,563.28","118.72M","-0.47%"
"Mar 16, 2012","3,594.83","3,581.45","3,600.48","3,574.92","216.97M","0.41%"
"Mar 15, 2012","3,580.21","3,559.10","3,581.38","3,554.45","166.63M","0.44%"
"Mar 14, 2012","3,564.51","3,565.65","3,585.98","3,561.92","193.73M","0.40%"
"Mar 13, 2012","3,550.16","3,508.59","3,550.58","3,508.59","144.63M","1.72%"
"Mar 12, 2012","3,490.06","3,473.37","3,493.87","3,467.61","126.65M","0.07%"
"Mar 09, 2012","3,487.48","3,484.59","3,507.52","3,464.74","139.27M","0.26%"
"Mar 08, 2012","3,478.36","3,415.60","3,478.36","3,410.94","167.39M","2.54%"
"Mar 07, 2012","3,392.33","3,364.13","3,396.45","3,363.28","151.41M","0.89%"
"Mar 06, 2012","3,362.56","3,475.34","3,475.34","3,362.56","201.02M","-3.58%"
"Mar 05, 2012","3,487.54","3,485.51","3,499.25","3,462.66","119.50M","-0.39%"
"Mar 02, 2012","3,501.17","3,504.72","3,514.15","3,493.79","140.37M","0.04%"
"Mar 01, 2012","3,499.73","3,444.53","3,500.01","3,431.93","199.11M","1.37%"
"Feb 29, 2012","3,452.45","3,464.88","3,489.48","3,447.61","168.22M","-0.04%"
"Feb 28, 2012","3,453.99","3,455.34","3,462.54","3,425.73","144.28M","0.36%"
"Feb 27, 2012","3,441.45","3,452.01","3,452.06","3,412.17","122.44M","-0.74%"
"Feb 24, 2012","3,467.03","3,464.96","3,474.55","3,451.10","131.63M","0.57%"
"Feb 23, 2012","3,447.31","3,437.77","3,468.54","3,425.02","161.45M","-0.00%"
"Feb 22, 2012","3,447.37","3,472.76","3,478.03","3,443.59","174.31M","-0.52%"
"Feb 21, 2012","3,465.24","3,476.12","3,478.01","3,440.34","143.28M","-0.21%"
"Feb 20, 2012","3,472.54","3,463.56","3,472.93","3,452.70","139.27M","0.96%"
"Feb 17, 2012","3,439.62","3,425.83","3,450.76","3,422.21","192.34M","1.37%"
"Feb 16, 2012","3,393.25","3,366.00","3,393.25","3,352.63","165.23M","0.09%"
"Feb 15, 2012","3,390.35","3,399.37","3,419.07","3,377.55","161.88M","0.44%"
"Feb 14, 2012","3,375.64","3,369.75","3,399.97","3,362.51","157.06M","-0.26%"
"Feb 13, 2012","3,384.55","3,406.86","3,413.43","3,366.32","147.39M","0.34%"
"Feb 10, 2012","3,373.14","3,394.92","3,409.76","3,365.48","264.07M","-1.51%"
"Feb 09, 2012","3,424.71","3,419.44","3,449.24","3,412.58","174.48M","0.43%"
"Feb 08, 2012","3,410.00","3,425.41","3,439.09","3,410.00","152.90M","-0.05%"
"Feb 07, 2012","3,411.54","3,416.04","3,421.64","3,379.43","119.91M","0.18%"
"Feb 06, 2012","3,405.27","3,412.32","3,412.32","3,380.94","120.66M","-0.66%"
